Item_Identifier,Item_MRP,Item_Outlet_Sales,Item_Type,Item_Visibility,Item_Weight,Outlet_Establishment_Year,Outlet_Identifier,Outlet_Years,Item_Visibility_MeanRatio,Identifier,Item_Fat_Content_0,Item_Fat_Content_1,Outlet_Location_Type_0,Outlet_Location_Type_1,Outlet_Location_Type_2,Outlet_Size_0,Outlet_Size_1,Outlet_Size_2,Outlet_Type_0,Outlet_Type_1,Outlet_Type_2,Outlet_Type_3,Item_Type_Combined_Drinks,Item_Type_Combined_Food,Item_Type_Combined_Non-Consumable,Outlet_0,Outlet_1,Outlet_2,Outlet_3,Outlet_4,Outlet_5,Outlet_6,Outlet_7,Outlet_8,Outlet_9
FDA49,87.0198,697.7584,3,0.0650227,19.7,1999,OUT049,19,0.9858977881910364,183,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDE40,60.0194,123.8388,4,0.173587926,12.792854228644991,1985,OUT019,33,2.632003166587504,343,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
FDD52,110.857,1977.426,4,0.183579854,18.25,1999,OUT049,19,2.7835044071537074,312,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDZ31,189.7504,2492.7552,6,0.113678422,15.35,2009,OUT018,9,1.7236335128323992,1238,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDA13,39.9506,721.0614,3,0.078174543,12.792854228644991,1985,OUT027,33,1.1853108074033385,154,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDU08,101.2042,396.8168,6,0.027292686,10.3,1987,OUT013,31,0.41382161554645475,972,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDU15,35.1532,790.9704,10,0.026602089,13.65,1997,OUT046,21,0.4033505330655463,979,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDD45,95.9436,2741.7644,6,0.116226984,8.615,2004,OUT035,14,1.762275735300364,306,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDY50,87.8172,1070.6064,4,0.131221393,5.8,2002,OUT045,16,1.989626409270097,1207,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDD08,36.2506,834.9132,6,0.035409328,8.3,1999,OUT049,19,0.5368890888340676,282,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
NCE30,210.4902,3610.6334,9,0.0,16.0,2002,OUT045,16,0.0,1308,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
FDB05,247.2776,5944.2624,5,0.083327693,5.155,1999,OUT049,19,1.263444738895212,194,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDS09,49.8008,1062.6168,13,0.08125293,8.895,2002,OUT045,16,1.2319864289093057,874,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDZ07,63.7194,1362.2268,6,0.0,15.1,2009,OUT018,9,0.0,1220,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDS57,144.847,1717.764,13,0.103422709,15.5,2004,OUT035,14,1.568132668311608,913,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDX28,100.9042,2083.2882,5,0.125688044,6.325,2009,OUT018,9,1.905727762483835,1140,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDN56,145.8786,288.9572,6,0.187443314,12.792854228644991,1985,OUT019,33,2.8420835905583424,687,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
FDX44,89.3172,2051.9956,6,0.04295842,9.3,2004,OUT035,14,0.6513511629351223,1152,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
NCF19,49.0034,826.2578,9,0.034938717,12.792854228644991,1985,OUT027,33,0.5297535139656238,1317,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
NCA17,149.2392,4026.7584,8,0.045603215,20.6,2009,OUT018,9,0.6914525050928413,1266,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
FDY40,49.6692,788.3072,5,0.085834992,15.5,1997,OUT046,21,1.301461316773916,1199,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
NCX54,105.6622,1693.7952,9,0.048050783,9.195,2004,OUT035,14,0.7285634198602557,1538,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
FDK28,258.2646,5410.9566,5,0.065589906,5.695,1997,OUT046,21,0.9944979715246828,559,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDI32,113.2834,4376.9692,6,0.173529036,12.792854228644991,1985,OUT027,33,2.631110255023595,488,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDT11,188.0556,938.778,1,0.029492018,5.94,2009,OUT018,9,0.44716868594337406,925,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDO32,45.906,1118.544,6,0.121225455,6.36,2007,OUT017,11,1.8380643676277977,712,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
DRJ01,160.9236,2255.7304,14,0.114475357,12.792854228644991,1985,OUT027,33,1.7357169306823506,89,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
FDW02,123.9704,2253.0672,4,0.0,4.805,2002,OUT045,16,0.0,1068,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
NCK30,254.8698,4819.7262,9,0.060927824,14.85,1987,OUT013,31,0.9238097913635198,1370,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
NCM43,161.621,2120.573,11,0.019459164,14.5,1987,OUT013,31,0.2950469105042799,1401,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
FDJ14,77.896,1278.336,3,0.050070476,10.3,1997,OUT046,21,0.759186738509357,515,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDE59,37.9532,1078.596,15,0.06227604,12.15,2004,OUT035,14,0.944251931914493,356,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDN10,120.3124,474.0496,13,0.046217345,11.5,2002,OUT045,16,0.7007641671533488,659,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
NCC18,174.0422,1724.422,9,0.177270016,19.1,1997,OUT046,21,2.687832352193767,1286,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
FDN34,168.7132,338.2264,13,0.080127283,12.792854228644991,1985,OUT019,33,1.2149189603547257,675,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
FDU12,265.1568,2109.2544,0,0.076059648,15.5,2009,OUT018,9,1.1532440014608556,976,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDR33,110.357,3185.853,13,0.026788937,7.31,1997,OUT046,21,0.40618359028906853,846,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDP33,257.3672,2045.3376,13,0.089197963,18.7,1987,OUT013,31,1.352451904224923,756,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDT49,107.028,2876.256,3,0.151279591,7.0,1987,OUT013,31,2.293756090801283,957,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDK02,121.144,1438.128,3,0.112203445,12.5,2004,OUT035,14,1.7012693759704625,543,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
NCM07,84.0908,419.454,11,0.039961837,9.395,1997,OUT046,21,0.605915883381507,1391,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
FDX38,45.9376,575.2512,4,0.048207017,10.5,1997,OUT046,21,0.7309322964993408,1148,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDS56,262.1252,786.9756,6,0.064871045,5.785,1998,OUT010,20,0.98359834001266,912,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
FDU26,120.7782,1072.6038,4,0.042685217,16.7,1999,OUT049,19,0.6472087598447068,988,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDR16,214.4218,5343.045,5,0.105181277,5.845,1999,OUT049,19,1.5947967148920104,833,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDA58,235.8932,942.7728,13,0.103751236,9.395,1997,OUT046,21,1.57311391397906,190,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDI26,179.8344,1249.0408,3,0.035028853,5.94,2009,OUT018,9,0.531120188727459,485,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDU36,97.8384,2069.3064,0,0.046262201,6.15,2004,OUT035,14,0.7014442901132859,996,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDG60,234.2616,4687.232,0,0.060688248,20.35,2004,OUT035,14,0.9201772530576104,430,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDH14,141.8838,280.9676,3,0.078347922,17.1,1998,OUT010,20,1.1879396427580498,438,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
FDQ37,192.2478,7943.6598,2,0.088828418,12.792854228644991,1985,OUT027,33,1.3468487287471735,803,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDW23,36.7164,849.5608,0,0.081944045,5.765,1987,OUT013,31,1.242465365494308,1085,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDM03,107.7938,2251.0698,10,0.123726711,12.65,2007,OUT017,11,1.875989319346191,619,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDB58,140.0154,3119.9388,13,0.013485235,10.5,1987,OUT013,31,0.2044680297763143,233,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDR09,260.2962,1035.9848,13,0.077659918,18.25,1987,OUT013,31,1.1775078762847013,826,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDR48,149.8024,1821.6288,0,0.0,11.65,2009,OUT018,9,0.0,858,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDZ52,110.2886,778.3202,5,0.100074524,19.2,1997,OUT046,21,1.5173662715616358,1257,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
DRD60,182.7634,3453.5046,14,0.037289996,15.7,1999,OUT049,19,0.5654044599509493,25,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
FDJ14,80.096,239.688,3,0.050028809,10.3,1987,OUT013,31,0.7585549683253974,515,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
NCY29,56.893,1188.453,8,0.077234113,13.65,1997,OUT046,21,1.1710516662580386,1543,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
NCP41,108.8596,970.7364,8,0.016197216,16.6,1987,OUT013,31,0.2455880704623534,1445,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
FDK46,258.462,4673.916,13,0.051571772,9.6,2002,OUT045,16,0.7819499336061471,570,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDI48,50.5666,922.7988,0,0.055672032,11.85,1987,OUT013,31,0.8441195645966809,499,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDX48,154.1656,617.8624,0,0.066336811,12.792854228644991,1985,OUT019,33,1.005822816347934,1156,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
NCI29,141.2154,709.077,8,0.032672263,8.6,1999,OUT049,19,0.4953887154316236,1345,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
FDL51,213.9876,2143.876,4,0.047491371,20.7,1997,OUT046,21,0.7200814119847365,612,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDU21,35.7558,577.2486,13,0.077154417,11.8,2007,OUT017,11,1.1698432865671358,983,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDA08,162.5526,328.9052,6,0.087692636,12.792854228644991,1985,OUT019,33,1.329627589642412,150,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
FDK03,255.9356,4832.3764,4,0.074221559,12.6,2009,OUT018,9,1.1253742286030957,544,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
DRH39,77.667,2220.443,4,0.092834313,20.7,1999,OUT049,19,1.4075875633422539,73,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
NCR18,41.6112,255.6672,9,0.020571083,15.85,2009,OUT018,9,0.3119062301380015,1469,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
NCX42,163.6526,1151.1682,9,0.005978595,6.36,1997,OUT046,21,0.09064962831426546,1536,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
FDR15,156.6314,1241.0512,10,0.033489979,9.3,1999,OUT049,19,0.5077872223494911,832,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDN60,157.6604,316.9208,0,0.166609517,12.792854228644991,1985,OUT019,33,2.5261939953566506,690,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
FDH24,157.0288,2985.4472,0,0.021552357,20.7,2007,OUT017,11,0.3267846628424166,445,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDY50,88.7172,3301.0364,4,0.130321652,12.792854228644991,1985,OUT027,33,1.9759842095176294,1207,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDT26,120.344,1797.66,4,0.068059156,18.85,1999,OUT049,19,1.031937636649181,938,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
NCC30,176.6344,2676.516,9,0.027573983,16.6,2004,OUT035,14,0.4180867428039321,1288,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
NCE43,170.8448,4942.8992,9,0.103442268,12.5,1997,OUT046,21,1.5684292289717963,1311,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
DRK39,83.825,1414.825,4,0.0,7.02,2007,OUT017,11,0.0,109,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
FDL16,45.906,885.514,5,0.168312678,12.85,1987,OUT013,31,2.5520179408838772,590,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDQ36,36.2848,1155.8288,0,0.162205516,7.855,2009,OUT018,9,2.459418933030861,802,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDS34,113.4518,1593.9252,13,0.076744561,19.35,2004,OUT035,14,1.1636289010698122,895,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDN32,184.8266,2766.399,6,0.015591925,17.5,2002,OUT045,16,0.2364104285294293,673,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDZ23,187.624,1491.392,0,0.067639698,17.75,2002,OUT045,16,1.0255776621412163,1233,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
DRL49,143.4812,854.8872,14,0.056516756,13.15,1999,OUT049,19,0.8569275766175887,119,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
FDG33,173.7764,4637.9628,12,0.140213762,5.365,2004,OUT035,14,2.125971973322307,413,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDG04,187.5898,2432.1674,5,0.006075007,13.1,2002,OUT045,16,0.09211146206701758,395,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDR04,97.0068,1944.136,5,0.022612742,7.075,2002,OUT045,16,0.34286260525531165,823,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDF52,180.5292,2189.1504,5,0.066770664,9.3,2004,OUT035,14,1.0124010530729552,388,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDT36,37.2874,176.437,0,0.186250852,12.3,1998,OUT010,20,2.824003048712158,946,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
FDH17,95.8726,1076.5986,5,0.016639482,16.2,1987,OUT013,31,0.2522938681482707,440,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
NCL42,244.0144,5635.3312,9,0.040599963,18.85,2007,OUT017,11,0.6155913815073493,1385,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
DRN35,34.2532,467.3916,7,0.070533748,8.01,2009,OUT018,9,1.0694582991174455,131,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
FDL21,38.748,79.896,13,0.01251245,12.792854228644991,1985,OUT019,33,0.18971831037239198,592,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
FDX07,183.495,4577.375,6,0.022807826,12.792854228644991,1985,OUT027,33,0.34582053970145826,1121,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDW16,93.0804,826.9236,5,0.041474232,17.35,1997,OUT046,21,0.628847365546523,1080,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDS11,222.5088,7158.6816,1,0.055289464,12.792854228644991,1985,OUT027,33,0.8383189296640702,876,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
NCZ54,163.4552,2599.2832,9,0.083698962,14.65,2009,OUT018,9,1.2690740542869736,1558,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
FDH32,96.541,3765.099,6,0.076045655,12.8,2004,OUT035,14,1.1530318345137718,450,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
NCQ17,158.363,4068.038,8,0.116366304,12.792854228644991,1985,OUT027,33,1.7643881557297028,1455,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
FDK38,147.7734,2078.6276,3,0.053279839,6.65,2004,OUT035,14,0.807848265686822,564,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
NCF55,35.6874,952.7598,9,0.021648305,6.675,1987,OUT013,31,0.3282394612586828,1323,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
FDW39,176.837,1411.496,10,0.037060755,6.69,2009,OUT018,9,0.5619286246678451,1099,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDX36,223.1404,450.0808,0,0.224607399,12.792854228644991,1985,OUT019,33,3.405578942206977,1146,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
FDD47,171.7448,4431.5648,15,0.142699588,7.6,2002,OUT045,16,2.163662969777818,308,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDQ46,110.6544,1901.5248,13,0.103726639,7.51,1987,OUT013,31,1.5727409653334925,808,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDE56,62.4194,2291.0178,6,0.158424516,12.792854228644991,1985,OUT027,33,2.4020900380887817,353,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDY39,185.7608,1470.0864,10,0.08234117,12.792854228644991,1985,OUT019,33,1.2484867189468005,1198,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
FDG05,156.863,2972.797,5,0.087847141,11.0,1997,OUT046,21,1.3319702505556692,396,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
NCR54,194.711,196.411,9,0.158562708,12.792854228644991,1985,OUT019,33,2.404185355372526,1477,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
FDX57,95.8068,1263.6884,13,0.047458754,17.25,2009,OUT018,9,0.7195868611869778,1163,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDC17,208.9928,9678.0688,5,0.015385857,12.792854228644991,1985,OUT027,33,0.23328595068681512,247,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
DRL60,150.6682,457.4046,14,0.047377447,12.792854228644991,1985,OUT019,33,0.7183540549290948,121,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
FDO32,45.406,1118.544,6,0.120443298,6.36,1987,OUT013,31,1.8262050191799768,712,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
NCO29,163.2526,1480.0734,8,0.032229348,11.15,1987,OUT013,31,0.4886730773720439,1429,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
FDJ36,104.5332,2563.33,0,0.127638966,12.792854228644991,1985,OUT027,33,1.9353083502590769,527,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
NCF54,170.5422,3103.9596,9,0.047473135,18.0,2002,OUT045,16,0.7198049111309508,1322,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
FDV04,158.8288,1414.1592,5,0.149986868,7.825,2004,OUT035,14,2.2741553552667133,1020,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
NCK30,254.2698,1775.6886,9,0.102065622,14.85,1998,OUT010,20,1.5475560224374314,1370,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
FDX09,174.937,176.437,13,0.114243048,12.792854228644991,1985,OUT019,33,1.732194577269206,1123,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
FDH53,83.7592,1403.5064,5,0.019183756,20.5,1987,OUT013,31,0.2908710744031934,464,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDT22,60.622,778.986,13,0.112324552,10.395,2002,OUT045,16,1.7031056442803674,934,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
DRF25,36.019,73.238,14,0.068153091,12.792854228644991,1985,OUT019,33,1.0333619132284944,42,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
FDG56,60.8536,918.804,6,0.071597469,13.3,2002,OUT045,16,1.085586823173696,426,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDG38,83.6224,3494.1184,3,0.052473797,12.792854228644991,1985,OUT027,33,0.7956267641959722,416,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDS34,114.8518,1707.777,13,0.076914745,19.35,2002,OUT045,16,1.1662092926743672,895,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDP44,102.1332,1743.0644,6,0.079837509,16.5,1999,OUT049,19,1.210525301745113,763,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDW03,102.8306,1986.0814,10,0.024520854,5.63,1987,OUT013,31,0.3717940922655523,1069,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDU25,58.9246,926.7936,3,0.02678995,12.35,2009,OUT018,9,0.40619894976290516,987,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
NCR17,116.4492,2780.3808,8,0.024432767,9.8,2002,OUT045,16,0.370458485185742,1468,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
FDY39,181.9608,2388.8904,10,0.047220268,5.305,2009,OUT018,9,0.715970849856865,1198,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDA03,146.3102,3645.255,4,0.045534457,18.5,1999,OUT049,19,0.6904099713297026,147,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDG58,156.1972,1869.5664,13,0.0,10.695,1997,OUT046,21,0.0,428,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
NCB19,86.4882,1631.8758,9,0.090806457,6.525,2007,OUT017,11,1.3768404743230356,1277,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
FDI07,198.1426,3757.1094,10,0.033813351,12.35,1999,OUT049,19,0.5126903060350795,472,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
NCS06,261.091,2366.919,9,0.031730739,7.935,2004,OUT035,14,0.48111298666107466,1479,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
FDX03,47.1744,90.5488,10,0.102262138,15.85,1998,OUT010,20,1.5505356693875605,1119,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
